MOVIEID,drama,romance,thriller,comedy,sci-fi,adventure,animation,children,imax,musical,action,mystery,crime,war,western,fantasy,horror,documentary,film-noir,no_genre
93267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122764,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
124298,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
139588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
131588,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191561,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
182741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
116927,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
123989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
158601,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130826,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
87227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
177323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58810,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108866,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
174393,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
160784,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
156720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
193938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107281,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
142837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
176575,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
125195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82141,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
173759,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
135931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
143549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122756,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
169442,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
141313,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
135719,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
158681,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
117658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
149020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158992,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
158553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
164548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81216,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
186943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133796,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151923,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
132354,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
116203,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
154188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
121417,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132642,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35008,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160392,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
137379,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
202745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6951,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6548,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
160,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
106489,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6157,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
53972,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5954,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
542,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2382,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
493,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7419,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4029,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3163,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4056,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4646,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5048,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25850,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1839,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6999,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48045,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3792,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
638,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5241,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3922,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2534,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7561,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
59220,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1309,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6348,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
173807,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
865,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7835,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
2536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7724,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7189,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31900,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33558,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85177,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5704,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
199335,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
78519,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183705,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
81214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8403,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
80451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90821,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25908,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115249,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59960,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8488,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146680,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
8577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
135955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
81585,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26112,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
124180,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
66051,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
84298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116447,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
196841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
132600,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
174477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
172403,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93672,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124573,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
130738,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153074,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
127270,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6831,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162300,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100232,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176039,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
113424,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
132872,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
125223,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83825,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
181259,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
66590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
165029,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203643,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
125147,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
145785,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
72163,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
156601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
146481,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204846,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132832,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
133984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25843,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
144244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
143217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
168078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185197,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
110737,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
170309,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
203964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
130934,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
204210,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
138550,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124759,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102845,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2028,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5481,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4321,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
319,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2094,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3614,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3984,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5334,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7395,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5804,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
58334,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6410,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7833,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7014,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
184069,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4965,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4909,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1599,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8840,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31255,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
185585,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4057,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4064,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
103621,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
705,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26760,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110044,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6739,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6603,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25854,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93980,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5755,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6111,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4907,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
69744,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26608,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
117521,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93136,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6407,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167926,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
125613,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119695,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
7828,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65866,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
79923,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6489,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116185,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120309,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
167848,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
180547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72400,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
35807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79083,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130660,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123591,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
172447,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
161086,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50550,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115899,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201608,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
144162,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
171499,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205196,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
57648,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
103114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
187441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
123894,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129729,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
118568,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
199638,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
134226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
152210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155330,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
193089,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26221,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
67896,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
92471,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102219,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
134292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
151989,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133239,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
157973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
97755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
124999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184603,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123407,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113014,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
146404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5034,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4040,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5008,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5339,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4701,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
