"MOVIEID","DRAMA","ROMANCE","THRILLER","COMEDY","SCI_FI","ADVENTURE","ANIMATION","CHILDREN","IMAX","MUSICAL","ACTION","MYSTERY","CRIME","WAR","WESTERN","FANTASY","HORROR","DOCUMENTARY","FILM_NOIR","NO_GENRE"
71404,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
72524,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
72913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
73141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
73460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
73872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
74512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80748,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
80906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
81445,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
81834,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
82261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
83293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
83446,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84502,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
84987,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
85387,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
87207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
89056,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
89315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
89386,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
89802,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91562,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
91745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93116,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
93652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
97146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
97168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
97393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
97680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
97755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
97817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
98144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
98607,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
98996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99089,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
101062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
101162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
101216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
101319,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
101636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
102219,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
102976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
103003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
103175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
103271,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
103296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
103637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
103784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
103792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
105873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
105906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
106431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
106489,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
106523,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
107636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
107910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
109616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
109687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
109833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110221,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110633,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110852,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111405,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
111776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112953,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
113288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
113668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
113739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
113803,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
113860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
113911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
114140,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
114195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
115682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116253,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
116451,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
117989,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
118204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
118704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
118788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
118794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
118846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
119165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
119788,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
119792,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
120232,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
120250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120260,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
121867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
122193,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
122264,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122659,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
122807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
122811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
122988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
123561,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
123709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
123771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
123989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124533,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124585,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124669,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
124727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
124775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124877,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
124975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124987,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
125083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
125279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
125461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
125609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
126245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
126961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
126967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
127228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
128025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
128219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128225,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
128265,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
128395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128713,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128936,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
129042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
129189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
129205,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129223,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
129887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
129897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
130206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
130243,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
130436,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
130758,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
130762,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
130794,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
130820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131870,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
131916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
132074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
132126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
132768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
132879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
133264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
133341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133614,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
133889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133961,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
133970,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
134152,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
134220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
134312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
134615,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134673,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
134838,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
135416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
135514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
135709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
135921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
137084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
137662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137871,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
137966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
138240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
138246,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
138674,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
138732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
138734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
138802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
138816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
139237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
139747,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139839,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140583,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
140653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
141068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
141406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
141470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
141842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
142138,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
142751,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
142825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
143067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
143217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
143223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
143245,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
143269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
143355,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
143468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
143565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
143701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144031,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
144150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
144618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
144680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144876,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144914,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
144994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
145283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
145322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145731,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
145909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
146752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
147064,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
147076,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
147318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147531,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
147605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147637,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
147768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
147789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147966,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
148087,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
